Soma de client_id,Soma de current_age,Soma de retirement_age,Soma de birth_year,Soma de birth_month,gender,address,Soma de latitude,Soma de longitude,Soma de per_capita_income,yearly_income,Soma de total_debt,Soma de credit_score,Soma de num_credit_cards
1140,44,65,1975,7,Male,591 South Avenue,3896,-9525,27149,55351,152645,703,6
243,20,63,1999,3,Male,592 Hillside Drive,4184,-8779,18714,38158,80609,666,1
559,56,59,1963,5,Male,593 Valley Stream Drive,3597,-9702,17394,35468,53185,490,2
578,75,71,1944,8,Male,5934 Essex Boulevard,3804,-8445,14920,20797,10127,777,1
875,39,71,1981,2,Male,5944 Grant Avenue,3323,-8754,20553,41907,87163,728,4
1036,19,68,2000,5,Male,5966 Hill Boulevard,401,-7493,24817,50602,66762,722,2
546,51,68,1969,1,Male,599 East Lane,4168,-7166,25111,51196,26617,681,3
1504,85,71,1934,7,Male,5993 12th Lane,3357,-10187,12187,12826,1550,734,5
456,54,63,1965,10,Male,600 Grant Lane,2663,-8199,17140,34947,49024,751,3
1657,35,68,1984,9,Male,600 River Lane,3387,-11821,12849,26201,42551,655,1
301,47,69,1972,11,Male,6009 River Avenue,3424,-8449,25654,52308,135319,679,1
1303,66,69,1953,3,Male,602 First Street,4131,-8185,30381,61937,138153,684,7
1909,56,66,1963,5,Male,603 Lake Avenue,3402,-11828,13002,26510,53023,696,4
1653,42,63,1978,1,Male,603 Rose Avenue,4185,-7265,29261,59663,89579,681,1
2,48,64,1971,8,Male,6035 Forest Avenue,4084,-7387,13461,27447,80850,673,5
1365,18,65,2002,2,Male,6039 Valley Stream Street,3823,-12256,26752,54547,92901,751,1
1127,59,70,1960,8,Male,60396 Elm Street,2614,-8179,17455,35590,92603,720,4
561,48,67,1971,6,Male,604 Pine Street,408,-9112,18076,36853,112139,834,5
1924,47,57,1973,1,Male,605 Hillside Boulevard,2997,-9212,18730,38190,81968,652,1
1766,62,66,1957,9,Male,6076 Bayview Boulevard,4306,-8796,9995,20377,12092,789,4
1261,58,70,1961,7,Male,610 Oak Street,4554,-12264,33737,68787,171854,527,1
1458,32,66,1987,6,Male,6106 Norfolk Boulevard,3006,-8993,17536,35755,61748,708,4
1624,23,74,1996,7,Male,613 First Boulevard,4007,-8089,20697,42200,28557,769,2
1147,80,69,1939,3,Male,614 Spruce Avenue,406,-7476,46827,104692,6955,704,2
1865,19,66,2000,9,Male,616 Catherine Avenue,4004,-7542,58297,118862,276156,782,1
883,33,60,1987,2,Male,6174 East Street,4553,-1226,26647,54333,103224,584,1
1668,92,67,1927,6,Male,619 North Avenue,4291,-7112,26541,56099,933,751,6
998,18,67,2001,11,Male,62 East Boulevard,3408,-11746,13739,28006,19518,703,2
979,59,62,1961,2,Male,621 Rose Avenue,3406,-11779,16025,32678,44434,693,3
1893,26,59,1993,12,Male,6222 Sixth Lane,431,-7173,26084,53182,99550,623,1
1290,53,68,1966,6,Male,6223 Lexington Drive,331,-9666,32580,66428,197102,669,2
1001,20,62,1999,10,Male,6223 Maple Lane,3656,-8219,17795,36283,60989,716,1
157,47,65,1972,10,Male,6232 Second Avenue,3383,-1172,16109,32847,3230,785,3
1402,35,63,1984,10,Male,626 Federal Drive,3472,-9235,47364,96574,265319,590,3
1916,82,71,1937,4,Male,62696 Norfolk Drive,3065,-8469,15069,10142,1809,767,7
1363,18,66,2002,2,Male,62715 Sixth Avenue,4272,-7883,24121,49185,92484,690,2
481,18,67,2002,2,Male,628 Norfolk Avenue,4241,-7116,40694,82972,173295,653,1
989,78,66,1941,9,Male,6283 Rose Avenue,3887,-774,46175,113514,16524,727,8
531,18,68,2001,12,Male,6294 Essex Drive,3718,-1136,14470,29497,66044,722,3
1961,18,66,2002,1,Male,6295 Norfolk Boulevard,3559,-7737,17116,34904,46002,657,2
1669,44,62,1975,5,Male,6308 Maple Avenue,3866,-12162,25234,51454,151162,698,4
1878,18,64,2002,1,Male,631 Elm Drive,3432,-11838,19508,39778,60850,702,1
1441,40,66,1979,7,Male,631 Ocean View Street,4307,-8938,23840,48609,43520,737,3
1784,51,68,1969,1,Male,6310 El Camino Drive,3896,-9018,21680,44206,62813,690,1
554,59,67,1960,8,Male,6310 Sixth Street,2966,-9504,26170,53357,114266,690,5
1651,33,66,1986,3,Male,632 Pine Drive,3515,-8975,27474,56018,100163,739,2
1827,59,67,1960,5,Male,6320 East Avenue,3325,-11698,22727,46341,78610,686,6
329,70,65,1949,3,Male,6339 Lafayette Avenue,3439,-11951,21191,36724,16437,701,4
1846,82,64,1937,10,Male,635 Sussex Drive,3674,-9186,14191,33356,938,566,4
1470,88,57,1931,9,Male,636 Main Avenue,3079,-9843,13088,22371,994,700,4
1644,83,65,1937,1,Male,637 Seventh Street,3466,-8309,15406,31943,1248,686,6
242,41,65,1978,6,Male,6389 El Camino Drive,4219,-7335,21365,43560,58544,850,5
405,30,67,1989,3,Male,640 Spruce Boulevard,3342,-1122,17165,34998,60749,627,1
428,39,69,1980,11,Male,6405 Fifth Avenue,4299,-7145,27706,56486,116394,689,2
783,62,61,1957,9,Male,641 Martin Luther King Avenue,3531,-10655,15966,29769,14542,693,3
1210,32,65,1987,11,Male,6415 Sussex Lane,410,-7685,16935,34531,60156,703,4
495,49,63,1970,8,Male,6427 Martin Luther King Drive,4304,-7614,18649,38028,79101,831,4
326,18,61,2001,3,Male,644 Birch Avenue,4026,-8018,30076,61325,83899,652,1
320,34,75,1985,8,Male,6444 Madison Drive,3222,-11082,17480,35641,64419,625,2
1550,18,67,2001,4,Male,6445 Ninth Lane,4785,-12228,24564,50086,51164,776,3
575,84,65,1935,12,Male,6478 Valley Stream Avenue,4015,-7485,23207,26476,406,813,5
1666,61,62,1958,12,Male,649 Spruce Boulevard,3229,-8123,23029,46954,69753,578,4
411,30,67,1990,1,Male,649 Sussex Street,4397,-7591,18401,37521,65701,775,2
1603,41,65,1978,12,Male,6515 Hillside Drive,4465,-11415,19036,38812,16331,762,4
1593,24,69,1995,12,Male,652 Maple Street,3977,-8419,18208,37122,58984,753,4
1774,52,69,1967,10,Male,653 Mill Street,4496,-9326,20662,42129,101742,758,4
451,65,67,1954,12,Male,654 Birch Lane,4126,-9601,14199,28951,56777,711,2
191,28,65,1991,10,Male,654 Elm Drive,3371,-8453,19550,39860,112825,728,1
1983,50,67,1969,3,Male,655 George Boulevard,3355,-11778,69236,141161,0,773,3
1483,18,70,2001,12,Male,65690 Bayview Lane,4193,-7129,26693,54427,96369,714,2
986,32,70,1987,7,Male,6577 Lexington Lane,4065,-7358,23550,48010,87837,703,3
1879,50,60,1969,5,Male,659 Valley Drive,3566,-8048,18724,38179,50559,609,2
1763,49,66,1970,6,Male,6593 North Avenue,4496,-9326,18660,38039,27179,717,3
1230,18,50,2002,1,Male,66 Birch Lane,323,-8092,14305,29169,37230,754,1
943,64,61,1955,4,Male,66 Grant Lane,402,-7478,39495,87317,41998,773,1
1884,18,64,2001,5,Male,660 Seventh Drive,3998,-8298,28092,57281,89114,850,1
383,48,66,1971,9,Male,6606 Oak Drive,3081,-9265,16816,34287,77180,760,3
304,31,68,1988,8,Male,6606 Sixth Drive,4114,-10479,20255,41297,34703,685,2
88,22,68,1997,8,Male,6614 Ninth Boulevard,3546,-8608,16349,33337,71679,712,1
87,58,71,1961,5,Male,663 Second Boulevard,2613,-9763,11844,24155,2870,802,3
605,42,73,1977,10,Male,663 Summit Boulevard,4064,-7394,23316,47542,2667,725,3
676,40,65,1980,2,Male,663 Third Drive,3309,-9688,31905,65053,83571,775,2
215,18,65,2002,2,Male,6638 Summit Lane,3557,-8254,22223,45313,21488,716,2
1770,30,66,1989,9,Male,6657 West Street,2661,-8005,18415,37544,15489,703,4
1396,22,61,1997,5,Male,666 Lafayette Lane,3921,-7672,22728,46344,66994,732,3
627,50,62,1969,11,Male,6669 Burns Street,4183,-7312,22401,45674,83331,717,1
362,37,59,1983,1,Male,6680 River Avenue,3607,-11521,23889,48710,59824,792,3
1297,58,67,1961,11,Male,669 Wessex Lane,3499,-9263,18817,38371,50530,703,3
555,31,63,1988,5,Male,6692 Lake Street,3803,-8534,21444,43724,53853,514,1
1886,26,66,1993,12,Male,6693 George Drive,4744,-12228,20233,41255,85439,683,2
774,46,61,1973,7,Male,671 Essex Street,4241,-11459,16378,33395,57774,588,2
127,48,68,1971,7,Male,671 Little Creek Street,317,-8626,15474,31553,63938,729,3
565,54,65,1965,10,Male,6721 Sussex Drive,3298,-9689,21381,43598,15891,757,4
345,33,67,1986,7,Male,67424 Tenth Boulevard,4224,-8548,17409,35499,80517,724,1
1773,22,70,1997,9,Male,675 Norfolk Drive,2976,-9538,26420,53873,76960,742,1
711,39,60,1980,10,Male,6757 Eighth Avenue,3901,-8978,20056,40894,51844,657,1
1031,61,68,1959,1,Male,6762 Second Street,3975,-10442,26369,53762,37361,689,8
570,34,65,1985,9,Male,6781 Ocean View Drive,3429,-8383,15814,32245,43097,625,1
1858,73,64,1946,12,Male,6781 Spruce Boulevard,3425,-11841,14317,26481,10392,705,1
987,52,67,1967,10,Male,6785 Essex Lane,3914,-7721,30179,61532,26832,683,4
955,33,67,1987,2,Male,6785 Valley Stream Boulevard,4028,-806,16648,33944,53353,798,4
1805,38,68,1981,5,Male,679 Bayview Lane,4599,-8436,13053,26613,17008,718,2
433,49,65,1970,4,Male,6829 Main Boulevard,3938,-8907,15676,31957,12347,771,6
1897,38,67,1981,3,Male,683 Washington Street,4087,-734,51032,104049,247623,741,2
1225,54,70,1965,11,Male,6831 Valley Boulevard,3797,-1225,30819,62837,86171,850,3
1123,44,66,1975,7,Male,6882 Forest Drive,348,-7954,13683,27896,42046,710,3
485,39,64,1980,10,Male,6889 Summit Lane,3548,-12092,18740,38211,84427,665,2
300,40,64,1979,12,Male,69 Martin Luther King Street,4136,-732,37131,75711,121251,750,1
592,68,65,1952,2,Male,69 Spruce Avenue,3532,-8246,13634,23993,2573,714,5
1153,63,62,1956,4,Male,690 Catherine Street,3969,-10481,24849,58006,20196,774,1
1063,64,66,1956,2,Male,690 Jefferson Lane,4191,-8906,18590,37898,36994,716,5
225,32,68,1987,3,Male,69080 Spruce Street,2976,-9538,20055,40887,50734,688,4
1390,37,71,1982,6,Male,691 First Lane,3617,-8678,29868,60897,85771,850,3
954,51,65,1968,6,Male,691 Ocean View Street,3393,-11749,18619,37963,102716,772,4
1619,31,66,1988,6,Male,693 Seventh Street,3361,-966,15737,32086,53595,747,4
906,75,69,1945,2,Male,6930 East Lane,4057,-11233,21749,21154,5764,705,6
911,18,68,2001,11,Male,69524 Valley Lane,3733,-8807,14500,29562,31509,757,1
460,65,65,1954,12,Male,696 George Lane,4102,-738,44664,40957,64144,608,4
403,33,72,1986,7,Male,699 Third Avenue,3215,-9479,17898,36496,119670,759,1
1512,44,65,1975,6,Male,6995 North Drive,3977,-8614,32865,67008,81402,778,8
1546,48,61,1971,11,Male,70 Second Drive,433,-7133,19781,40336,144284,668,4
1405,45,71,1974,4,Male,70 Tenth Boulevard,4791,-9707,23910,48755,37315,777,8
778,60,60,1959,12,Male,700 Lexington Avenue,4052,-8147,18794,31003,23000,699,3
494,39,68,1980,5,Male,700 Rose Avenue,3909,-7685,27635,56347,32530,779,3
1650,18,67,2002,2,Male,701 Pine Drive,4071,-7406,21642,44128,142368,687,3
285,62,69,1957,8,Male,702 Elm Drive,3695,-12172,16920,34496,33122,731,5
608,32,65,1987,10,Male,702 Grant Drive,3778,-12199,0,2365,0,769,3
1092,54,62,1965,5,Male,703 12th Street,4101,-7599,23450,47814,92020,720,2
1634,66,68,1953,3,Male,703 West Drive,2618,-9811,10091,20577,60152,825,4
860,55,65,1965,2,Male,7035 River Boulevard,3901,-7702,30794,62791,193215,692,4
933,50,69,1969,5,Male,7037 Wessex Avenue,3636,-9603,21234,43290,90238,690,4
1199,29,68,1990,6,Male,704 Eighth Avenue,4293,-7538,19161,39069,63884,720,2
1921,44,65,1975,3,Male,704 Third Avenue,3412,-8322,15726,32064,9833,709,3
1017,24,69,1995,7,Male,7043 Ocean Avenue,3414,-1191,14076,28703,94364,560,1
325,45,57,1974,11,Male,7044 Plum Street,3522,-9238,19589,39942,52441,709,4
1454,30,64,1990,1,Male,7051 West Drive,3379,-11799,17564,35813,43474,748,2
261,41,66,1979,2,Male,7061 Littlewood Street,360,-11496,28985,59093,117325,737,5
322,47,65,1972,10,Male,708 George Street,3122,-8421,13759,28055,12475,829,3
412,25,65,1994,10,Male,7091 Lexington Lane,3607,-9415,22964,46822,0,810,4
1599,22,68,1997,7,Male,71 Madison Street,3184,-10643,16011,32645,59851,790,3
1910,49,59,1970,5,Male,710 North Lane,2748,-8257,17590,35868,48465,562,4
594,29,70,1990,12,Male,7109 Rose Street,3588,-8007,16642,33933,5329,698,6
885,36,66,1983,12,Male,7121 Fourth Avenue,3667,-9386,13895,28334,0,700,3
952,29,66,1990,5,Male,7135 Ninth Lane,4231,-7116,62177,126775,28869,685,2
781,30,74,1989,9,Male,7154 Lafayette Drive,3233,-10675,16670,33993,45149,602,4
1630,24,65,1996,1,Male,716 Bayview Avenue,3611,-8081,15545,31693,98206,719,1
747,63,64,1956,4,Male,716 Lafayette Street,3933,-8223,14137,28828,49793,687,4
270,30,62,1989,8,Male,71682 Catherine Street,3902,-8456,30367,61916,165886,655,4
344,18,63,2002,1,Male,7193 George Boulevard,3422,-11859,24074,49084,106863,577,3
1283,50,65,1970,1,Male,720 Seventh Avenue,4564,-12237,31226,63673,147913,591,4
834,19,68,2000,11,Male,723 Summit Drive,3395,-11836,15965,32550,82878,746,6
1607,21,66,1998,4,Male,724 Valley Stream Street,3291,-9662,27057,55166,70698,689,1
1790,21,69,1998,3,Male,727 Valley Stream Boulevard,4124,-7331,55814,113797,169684,660,1
985,32,65,1987,6,Male,7276 Fourth Drive,428,-8371,25334,51654,95454,600,4
251,21,66,1998,8,Male,72834 Grant Boulevard,407,-7361,20152,41087,22720,695,2
1887,18,70,2002,1,Male,729 Wessex Drive,2663,-8185,17522,35731,71825,503,2
574,22,66,1997,12,Male,7296 Second Lane,3838,-8429,17478,35635,16372,713,4
1851,48,72,1972,1,Male,73 Essex Lane,3583,-7883,37121,75682,37163,727,5
1781,29,53,1990,3,Male,73 South Lane,4293,-7546,17681,36050,45559,708,3
1171,90,67,1929,12,Male,73 Summit Street,214,-15773,26370,39214,0,781,5
1549,68,74,1952,1,Male,731 Martin Luther King Boulevard,2976,-9538,31072,63355,140526,747,5
418,29,66,1990,7,Male,7333 George Street,3356,-11257,25449,51891,83166,693,4
1440,26,58,1993,4,Male,7344 Oak Drive,4142,-7855,18965,38670,80894,630,1
917,58,66,1962,1,Male,735 Forest Avenue,3407,-11814,20059,40900,64420,678,3
1182,30,65,1989,4,Male,7350 Fourth Lane,4321,-7547,18712,38153,92466,658,1
148,62,66,1957,8,Male,7378 Park Lane,436,-7174,18972,38681,113190,663,5
283,19,69,2000,11,Male,74 Birch Avenue,4075,-10306,15064,30710,30956,680,2
1469,21,68,1998,12,Male,74 Hill Avenue,3912,-977,16990,34646,54205,759,1
1588,42,69,1977,8,Male,74 Sixth Avenue,4126,-9601,28553,58223,128784,689,2
1821,21,68,1998,9,Male,740 Burns Lane,3827,-10462,21394,43617,16661,803,3
1354,34,59,1985,4,Male,7401 Seventh Street,3546,-8608,16349,33336,48213,692,3
141,70,66,1949,7,Male,744 Lafayette Street,3102,-9648,17356,23082,23406,638,5
34,41,55,1978,8,Male,7467 Spruce Drive,3848,-12134,25431,51854,72162,737,2
1181,61,66,1958,4,Male,747 Rose Drive,354,-8059,25299,51581,35134,810,5
1094,34,62,1985,10,Male,74786 Jefferson Drive,4475,-856,20325,41442,78833,712,3
1175,93,69,1926,9,Male,748 Martin Luther King Street,4084,-7387,12475,10782,346,770,7
327,44,67,1975,7,Male,7485 Seventh Street,4441,-7197,18069,36843,52248,772,5
480,50,68,1969,11,Male,749 Oak Street,3791,-12201,42234,86113,177353,713,6
1874,49,66,1970,9,Male,7505 Tenth Boulevard,2577,-802,18828,38390,87923,783,4
945,19,66,2001,2,Male,751 Birch Avenue,3279,-11725,27748,56579,79726,705,2
318,62,67,1957,5,Male,75540 Valley Street,345,-11801,18103,36911,93367,724,4
1006,37,68,1982,4,Male,7559 Forest Boulevard,4153,-8726,21851,44550,117302,761,3
1053,59,66,1960,5,Male,756 El Camino Avenue,2865,-8118,27255,55571,93460,636,3
415,53,65,1966,5,Male,7571 George Street,3953,-8343,16544,33729,0,763,4
1915,54,65,1965,6,Male,758 Sixth Boulevard,4132,-7418,25534,52062,97881,775,4
1093,18,70,2002,2,Male,76 Grant Lane,4064,-7394,23316,47543,124177,667,1
1798,79,65,1940,4,Male,760 Tenth Avenue,4069,-8943,24926,37898,32994,517,2
882,63,65,1956,8,Male,7605 Essex Boulevard,4039,-8247,18019,36743,71719,612,2
384,20,68,1999,11,Male,76089 Grant Boulevard,4258,-8303,19200,39144,55347,702,1
1988,59,67,1960,8,Male,763 Essex Avenue,2577,-802,53676,109440,180865,737,5
1224,42,66,1977,9,Male,763 Lexington Avenue,3899,-7693,26224,53464,20683,751,4
1997,76,69,1943,8,Male,765 Forest Street,4492,-934,39155,38800,25867,758,7
83,31,69,1988,5,Male,766 Catherine Boulevard,3829,-7748,29157,59455,96224,557,1
1105,77,60,1942,6,Male,766 Mountain View Drive,2621,-9831,14275,22104,20031,670,3
1771,41,66,1978,12,Male,7662 Mountain View Boulevard,3876,-12128,25476,51943,61722,794,3
86,24,65,1995,6,Male,7675 Main Boulevard,330,-813,11384,23212,25138,799,3
210,46,63,1973,8,Male,7677 Little Creek Drive,2945,-985,12677,25850,56285,630,1
1547,28,66,1992,2,Male,768 Valley Stream Drive,4354,-8946,19635,40035,69241,684,2
1604,55,72,1964,11,Male,7680 Fourth Street,3431,-8993,15354,31308,59817,742,7
1421,30,65,1989,7,Male,7691 Ocean View Avenue,3511,-7707,16177,32985,32764,740,2
1947,87,66,1932,4,Male,770 Maple Street,3162,-8288,14060,27971,1265,765,4
1494,26,71,1993,3,Male,7703 Fourth Avenue,2614,-8013,14191,28931,34511,711,4
1098,50,71,1969,3,Male,772 Fifth Boulevard,4267,-953,16901,34456,54634,752,4
164,76,67,1943,8,Male,772 Lexington Street,4084,-8433,18287,37829,20185,658,4
579,30,67,1989,7,Male,774 Park Lane,4402,-8816,19382,39520,53896,772,1
549,51,65,1968,4,Male,774 Wessex Lane,333,-11174,30557,62304,113416,719,4
775,37,58,1982,9,Male,776 Norfolk Boulevard,3417,-11846,21402,43638,104052,627,1
402,47,72,1972,6,Male,77931 Lincoln Avenue,3383,-8389,21556,43954,60913,744,3
89,35,67,1984,6,Male,7794 Ocean Street,3227,-10661,14822,30217,23394,705,4
1432,42,72,1977,8,Male,78 Lexington Street,4096,-7461,34205,69747,80763,741,4
1234,44,64,1975,10,Male,7815 Hillside Avenue,2976,-9538,30499,62185,114235,749,1
323,54,66,1965,7,Male,782 Hill Lane,366,-11975,13093,26696,0,683,5
1005,21,67,1998,11,Male,78596 Birch Drive,2976,-9538,19364,39485,144101,685,1
1987,63,62,1956,9,Male,786 12th Drive,4213,-8792,23098,33686,24997,488,2
507,22,70,1998,2,Male,79 Burns Drive,4081,-740,18392,37497,0,695,1
1311,27,71,1992,11,Male,79 Sixth Avenue,4754,-12258,21219,43264,89798,729,1
1198,82,67,1937,6,Male,79 South Boulevard,295,-9744,15092,10869,1820,820,2
1573,71,56,1949,1,Male,793 Norfolk Avenue,2918,-8213,12992,17775,11520,746,1
1280,28,66,1991,10,Male,7933 Plum Lane,3406,-11779,16025,32676,88515,641,1
718,48,63,1971,8,Male,7944 Hill Lane,4164,-8541,14263,29081,56301,655,3
1471,31,76,1988,11,Male,7948 Martin Luther King Avenue,351,-900,10730,21876,20169,786,2
609,59,62,1961,2,Male,795 Tenth Street,3291,-9662,18408,37536,63386,717,3
1517,37,71,1982,3,Male,7954 Wessex Boulevard,389,-7726,60593,123540,236393,764,4
573,52,69,1967,7,Male,7970 Little Creek Drive,3379,-8247,14717,30011,84166,589,1
1919,83,59,1936,11,Male,7994 Maple Lane,4095,-7219,37846,80493,2027,610,5
170,34,71,1985,9,Male,79948 Sixth Avenue,3501,-9737,18137,36983,58895,768,4
1535,59,64,1960,8,Male,8 Pine Street,3887,-8299,16336,33311,65822,590,2
1880,61,66,1958,11,Male,8001 Essex Boulevard,4306,-8796,15487,31579,52419,771,3
442,47,66,1972,8,Male,801 12th Drive,3833,-904,23836,48600,23992,791,5
1531,34,62,1985,10,Male,801 River Street,3447,-8534,14514,29594,47766,792,1
85,29,60,1990,4,Male,8016 Norfolk Drive,3492,-7689,16006,32636,42290,782,1
593,19,71,2000,7,Male,804 Seventh Boulevard,4052,-12232,16585,33816,77770,635,1
1152,43,65,1977,2,Male,8061 Spruce Drive,3794,-9176,17428,35538,71591,747,1
1154,73,71,1947,1,Male,80773 Essex Avenue,4301,-8823,27546,38809,19912,788,4
1027,53,68,1966,5,Male,809 Mountain View Boulevard,3888,-9481,30232,61646,0,693,3
548,33,69,1986,6,Male,81 Wessex Drive,3802,-1213,14709,29996,44313,809,4
762,49,59,1970,9,Male,813 Fifth Boulevard,4063,-8296,18293,37298,52134,683,1
429,22,68,1997,11,Male,8145 Spruce Boulevard,3519,-8083,26481,53995,89056,683,3
1649,64,63,1956,2,Male,8146 Third Avenue,2979,-9582,0,399,323,729,3
1340,53,68,1966,8,Male,815 Hillside Drive,2976,-9538,26420,53872,64269,691,5
888,53,67,1966,6,Male,817 Forest Street,3486,-9212,16462,33566,96597,698,1
21,48,66,1972,2,Male,819 Park Boulevard,3947,-8738,21131,43084,0,850,3
1445,68,68,1951,6,Male,8199 Park Boulevard,4112,-8587,17969,27939,11243,841,5
284,51,65,1968,4,Male,822 Martin Luther King Drive,3344,-11176,25005,50980,0,754,4
1223,53,67,1966,6,Male,822 Ocean Street,418,-8792,92938,189490,448929,717,3
836,18,65,2002,1,Male,822 Ocean View Lane,3409,-11796,15775,32165,25778,689,1
387,34,65,1985,10,Male,8229 Bayview Avenue,414,-8223,22261,45388,64749,723,1
1109,24,65,1995,11,Male,8245 El Camino Lane,3768,-9734,21518,43875,128146,639,1
1434,62,67,1957,10,Male,8278 Grant Lane,2645,-8008,20055,40891,61245,717,4
1844,79,72,1941,2,Male,829 Birch Boulevard,278,-9739,23608,37503,14272,706,5
1971,48,66,1971,9,Male,829 Grant Boulevard,4345,-765,20447,41690,69869,763,2
1455,36,67,1983,12,Male,83 Sixth Drive,3272,-11709,16838,34330,15223,713,4
821,73,60,1946,7,Male,833 Elm Lane,2976,-9538,12434,18015,10463,645,2
1214,40,64,1979,11,Male,83302 Valley Stream Lane,4206,-7124,35544,72470,133421,711,2
334,44,65,1975,11,Male,8349 Valley Avenue,4116,-8222,19818,40407,25986,697,3
10,30,66,1990,2,Male,835 George Drive,2577,-802,28871,58865,94134,727,2
1510,32,59,1988,1,Male,835 Main Avenue,339,-1180,24845,50658,72806,764,2
499,23,66,1996,9,Male,8373 Birch Boulevard,4071,-7399,18525,37769,1412,742,2
1124,45,66,1974,3,Male,8385 Mill Boulevard,3762,-8341,11644,23740,4313,841,3
205,38,68,1982,1,Male,839 Essex Lane,4765,-11138,19560,39882,77817,809,4
3,49,65,1970,12,Male,840 Elm Avenue,3389,-9851,13705,27943,18693,681,4
983,77,67,1942,8,Male,8407 Forest Drive,4345,-765,20447,47993,3080,827,5
513,24,69,1995,10,Male,841 Spruce Drive,305,-9046,17584,35856,73257,712,4
1070,61,65,1958,11,Male,841 Wessex Boulevard,4203,-9158,25275,51528,58509,745,6
497,63,65,1956,11,Male,8414 Tenth Drive,4354,-9673,25692,52380,8764,850,6
1207,41,65,1978,10,Male,8425 East Lane,4147,-8167,27646,56368,71544,664,3
1002,31,67,1988,4,Male,8446 Catherine Drive,3543,-11883,19023,38788,77448,716,1
401,81,71,1938,9,Male,84497 Valley Stream Drive,342,-11839,15239,28644,879,806,7
726,58,67,1961,8,Male,845 Littlewood Boulevard,3379,-11829,22032,44924,27297,717,3
35,20,64,1999,6,Male,8460 Oak Lane,4366,-7025,23785,48495,97630,773,3
1501,40,67,1980,2,Male,8475 Essex Lane,3998,-8298,17778,36247,34079,712,3
36,31,63,1988,6,Male,8486 Catherine Street,3723,-8042,24640,50242,84457,722,2
1677,51,67,1969,2,Male,849 Littlewood Drive,3357,-10187,16272,33178,92366,671,2
1683,43,69,1976,12,Male,85 East Drive,3184,-10643,12313,25109,92,850,3
1183,53,66,1966,5,Male,852 Tenth Boulevard,3831,-8576,16097,32820,23004,740,4
677,40,65,1979,5,Male,855 Sussex Avenue,4494,-931,32972,67226,128174,729,3
1268,47,63,1972,9,Male,857 Catherine Avenue,342,-8615,14516,29597,44388,513,4
1314,43,70,1976,11,Male,857 Jefferson Avenue,297,-9811,19325,39404,71859,723,5
257,52,65,1967,9,Male,858 Martin Luther King Drive,342,-11839,15239,31070,86747,708,4
0,33,69,1986,3,Male,858 Plum Avenue,4359,-7033,29237,59613,36199,763,4
571,42,68,1977,11,Male,8580 Valley Stream Avenue,3946,-7796,18003,36711,84949,739,4
1213,34,69,1985,11,Male,860 George Avenue,3862,-12261,21373,43579,96994,795,3
1882,58,65,1961,10,Male,860 Maple Avenue,3759,-12206,29097,59322,145137,694,3
845,58,72,1961,8,Male,860 Seventh Avenue,3042,-8661,18005,36710,116794,786,5
256,75,65,1945,2,Male,863 Park Drive,3582,-7831,19485,22850,17453,714,6
859,51,72,1968,4,Male,865 Wessex Lane,3615,-855,15955,32531,78193,631,4
44,85,67,1934,12,Male,8651 Seventh Street,4348,-12416,16738,38194,1674,680,3
1004,59,66,1960,5,Male,868 Maple Drive,372,-8717,16847,34350,61639,705,3
263,30,69,1989,11,Male,8687 Ninth Drive,4009,-7421,13006,26519,63979,663,3
517,33,71,1986,11,Male,87 Ocean Avenue,4231,-8321,11773,24009,19085,811,4
1348,83,64,1936,6,Male,873 Summit Street,4064,-7394,0,2,0,667,6
1499,46,62,1973,11,Male,8738 Fourth Street,4197,-8814,20248,41287,88151,662,1
1959,46,59,1973,4,Male,8750 Lake Boulevard,4157,-812,25565,52130,80367,701,1
1970,18,66,2001,6,Male,876 Main Avenue,4232,-7267,25442,51873,70144,731,2
641,62,68,1957,11,Male,878 Forest Street,3998,-8298,18420,37556,0,735,6
262,18,60,2002,2,Male,878 Summit Avenue,2882,-9698,16005,32635,47930,734,3
1520,67,65,1952,10,Male,8787 Rose Avenue,3772,-12244,22549,47213,1082,789,5
332,61,65,1958,7,Male,8794 Catherine Lane,3952,-8577,18324,37362,21600,703,4
1587,31,67,1988,12,Male,8803 Washington Boulevard,4218,-7073,40226,82019,64583,695,3
360,43,67,1976,4,Male,881 Plum Street,3922,-748,22697,46278,51243,791,4
584,61,68,1958,8,Male,8823 South Drive,3866,-12137,14318,29195,64881,743,3
1137,52,67,1967,10,Male,8824 Hillside Avenue,3532,-8246,16410,33465,98713,669,3
1456,48,70,1971,8,Male,884 Tenth Drive,3312,-8905,15316,31231,40499,681,3
1513,48,66,1972,2,Male,8849 West Drive,413,-7313,32240,65736,206000,733,3
192,27,66,1992,6,Male,888 Fifth Lane,3865,-12125,27548,56164,15224,761,2
1037,38,67,1981,9,Male,889 Forest Lane,2967,-8233,24992,50957,73187,653,2
425,38,67,1981,11,Male,8897 East Street,3646,-12182,29174,59482,130605,688,4
1843,89,73,1930,11,Male,89 Wessex Street,415,-8763,16503,38761,69,760,7
1872,62,65,1957,10,Male,8915 Sixth Avenue,3395,-8454,33093,67470,93795,804,6
1061,25,67,1994,12,Male,8931 Norfolk Drive,3344,-1118,19844,40457,68826,739,1
536,21,62,1998,8,Male,894 Catherine Boulevard,4293,-7462,15242,31077,89659,789,5
661,64,67,1956,1,Male,894 Ocean Avenue,4068,-7522,21005,42831,59948,566,3
